Date ,Branch,Inv. No.,Item Code,Sales Qty.,State,Status,Star rating,Tonnage,Technology
15-02-2022 00:00,CHENNAI,2133018267,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
15-02-2022 00:00,CHENNAI,2133018312,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
15-02-2022 00:00,CHENNAI,2133018262,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
15-02-2022 00:00,CHENNAI,2133018278,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
15-02-2022 00:00,CHENNAI,2133018312,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
15-02-2022 00:00,CHENNAI,2133018258,RKM50UV16U,15,Tamil Nadu,Continue,5 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018328,RKL35UV16W,28,Tamil Nadu,Continue,3 Star,1,Inv
16-02-2022 00:00,CHENNAI,2133018329,RKL35UV16W,8,Tamil Nadu,Continue,3 Star,1,Inv
16-02-2022 00:00,CHENNAI,2133018330,RKL35UV16W,3,Tamil Nadu,Continue,3 Star,1,Inv
16-02-2022 00:00,CHENNAI,2133018331,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
16-02-2022 00:00,CHENNAI,2133018342,RKL35UV16W,5,Tamil Nadu,Continue,3 Star,1,Inv
16-02-2022 00:00,CHENNAI,2133018360,RKL35UV16W,3,Tamil Nadu,Continue,3 Star,1,Inv
16-02-2022 00:00,CHENNAI,2133018361,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
16-02-2022 00:00,CHENNAI,2133018321,RKL50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018328,RKL50UV16V,30,Tamil Nadu,Continue,3 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018329,RKL50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018331,RKL50UV16V,4,Tamil Nadu,Continue,3 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018342,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018325,RKL60UV16U,1,Tamil Nadu,Continue,3 Star,1.8,Inv
16-02-2022 00:00,CHENNAI,2133018336,RKL60UV16U,5,Tamil Nadu,Continue,3 Star,1.8,Inv
16-02-2022 00:00,CHENNAI,2133018339,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
16-02-2022 00:00,CHENNAI,2133018340,RKL60UV16U,9,Tamil Nadu,Continue,3 Star,1.8,Inv
16-02-2022 00:00,CHENNAI,2133018341,RKL60UV16U,8,Tamil Nadu,Continue,3 Star,1.8,Inv
16-02-2022 00:00,CHENNAI,2133018329,RKL71UV16T,5,Tamil Nadu,Continue,3 Star,2.2,Inv
16-02-2022 00:00,CHENNAI,2133018342,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
16-02-2022 00:00,CHENNAI,2133018349,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
16-02-2022 00:00,CHENNAI,2133018329,RKM50UV16U,5,Tamil Nadu,Continue,5 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018361,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
16-02-2022 00:00,CHENNAI,2133018329,RKY50UV16U3,15,Tamil Nadu,Continue,#N/A,#N/A,#N/A
16-02-2022 00:00,CHENNAI,2133018321,RL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
16-02-2022 00:00,CHENNAI,2133018322,RL50UV16V3,4,Tamil Nadu,Continue,3 Star,1.5,Non Inv
16-02-2022 00:00,CHENNAI,2133018336,RL50UV16V3,15,Tamil Nadu,Continue,3 Star,1.5,Non Inv
16-02-2022 00:00,CHENNAI,2133018342,RL50UV16V3,8,Tamil Nadu,Continue,3 Star,1.5,Non Inv
17-02-2022 00:00,CHENNAI,2133018370,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
17-02-2022 00:00,CHENNAI,2133018385,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
17-02-2022 00:00,CHENNAI,2133018393,RKL35UV16W,10,Tamil Nadu,Continue,3 Star,1,Inv
17-02-2022 00:00,CHENNAI,2133018394,RKL35UV16W,3,Tamil Nadu,Continue,3 Star,1,Inv
17-02-2022 00:00,CHENNAI,2133018405,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
17-02-2022 00:00,CHENNAI,2133018393,RKL50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
17-02-2022 00:00,CHENNAI,2133018405,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
17-02-2022 00:00,CHENNAI,2133018385,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
17-02-2022 00:00,CHENNAI,2133018393,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
17-02-2022 00:00,CHENNAI,2133018386,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
17-02-2022 00:00,CHENNAI,2133018405,RL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
17-02-2022 00:00,CHENNAI,2133018406,RL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
17-02-2022 00:00,CHENNAI,2133018407,RL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
17-02-2022 00:00,CHENNAI,2133018409,RL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
18-02-2022 00:00,CHENNAI,2129009008,RKL50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
18-02-2022 00:00,CHENNAI,2133018453,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
18-02-2022 00:00,CHENNAI,2133018475,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
18-02-2022 00:00,CHENNAI,2133018486,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
18-02-2022 00:00,CHENNAI,2136015518,RKL60UV16U,51,Tamil Nadu,Continue,3 Star,1.8,Inv
18-02-2022 00:00,CHENNAI,2133018476,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
18-02-2022 00:00,CHENNAI,2133018477,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
18-02-2022 00:00,CHENNAI,2129009008,RKM35UV16W,15,Tamil Nadu,Continue,5 Star,1,Non Inv
18-02-2022 00:00,CHENNAI,2129009008,RKM50UV16U,15,Tamil Nadu,Continue,5 Star,1.5,Inv
18-02-2022 00:00,CHENNAI,2133018485,RKY50UV16U3,3,Tamil Nadu,Continue,#N/A,#N/A,#N/A
18-02-2022 00:00,CHENNAI,2133018467,RL28UV16W1,65,Tamil Nadu,Continue,3 Star,0.8,Non Inv
18-02-2022 00:00,CHENNAI,2133018468,RL28UV16W1,66,Tamil Nadu,Continue,3 Star,0.8,Non Inv
18-02-2022 00:00,CHENNAI,2133018470,RL28UV16W1,39,Tamil Nadu,Continue,3 Star,0.8,Non Inv
18-02-2022 00:00,CHENNAI,2129009008,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
18-02-2022 00:00,CHENNAI,2133018460,RL50UV16U3,52,Tamil Nadu,Continue,3 Star,1.5,Non Inv
18-02-2022 00:00,CHENNAI,2133018462,RL50UV16U3,45,Tamil Nadu,Continue,3 Star,1.5,Non Inv
18-02-2022 00:00,CHENNAI,2133018463,RL50UV16U3,45,Tamil Nadu,Continue,3 Star,1.5,Non Inv
18-02-2022 00:00,CHENNAI,2129009008,RL50UV16V3,15,Tamil Nadu,Continue,3 Star,1.5,Non Inv
18-02-2022 00:00,CHENNAI,2133018485,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
18-02-2022 00:00,CHENNAI,2133018475,RQ60UV16U5,3,Tamil Nadu,Continue,2 Star,1.8,Inv
19-02-2022 00:00,CHENNAI,2133018517,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
19-02-2022 00:00,CHENNAI,2133018525,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
19-02-2022 00:00,CHENNAI,2133018517,RKL50UV16V,7,Tamil Nadu,Continue,3 Star,1.5,Inv
19-02-2022 00:00,CHENNAI,2133018528,RKM50UV16U,50,Tamil Nadu,Continue,5 Star,1.5,Inv
19-02-2022 00:00,CHENNAI,2133018517,RL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Non Inv
21-02-2022 00:00,CHENNAI,2106020858,RE60UV16U2,75,Tamil Nadu,Continue,1 Star,1.8,Non Inv
21-02-2022 00:00,CHENNAI,2133018569,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018581,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018610,RKL35UV16W,3,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018611,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018613,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018614,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018615,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018616,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018617,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018618,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
21-02-2022 00:00,CHENNAI,2133018569,RKL50UV16V,4,Tamil Nadu,Continue,3 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018573,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018581,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018610,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018616,RKL50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018620,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018563,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
21-02-2022 00:00,CHENNAI,2133018568,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
21-02-2022 00:00,CHENNAI,2133018571,RKL71UV16T,10,Tamil Nadu,Continue,3 Star,2.2,Inv
21-02-2022 00:00,CHENNAI,2133018579,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
21-02-2022 00:00,CHENNAI,2133018598,RKL71UV16T,4,Tamil Nadu,Continue,3 Star,2.2,Inv
21-02-2022 00:00,CHENNAI,2133018599,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
21-02-2022 00:00,CHENNAI,2133018601,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018610,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
21-02-2022 00:00,CHENNAI,2133018566,RL35UV16W1,14,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018583,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018585,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018586,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018587,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018588,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018589,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018590,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018591,RL35UV16W1,40,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018592,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018593,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018594,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018595,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018596,RL35UV16W1,24,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018598,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018599,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018608,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018609,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018610,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018616,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018618,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
21-02-2022 00:00,CHENNAI,2133018610,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
21-02-2022 00:00,CHENNAI,2133018611,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
21-02-2022 00:00,CHENNAI,2133018578,RL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
21-02-2022 00:00,CHENNAI,2133018581,RL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
22-02-2022 00:00,CHENNAI,2108039554,RE60UV16U2,75,Tamil Nadu,Continue,1 Star,1.8,Non Inv
22-02-2022 00:00,CHENNAI,2108039555,RE60UV16U2,26,Tamil Nadu,Continue,1 Star,1.8,Non Inv
22-02-2022 00:00,CHENNAI,2108039556,RE60UV16U2,25,Tamil Nadu,Continue,1 Star,1.8,Non Inv
22-02-2022 00:00,CHENNAI,2121500043,RE60UV16U2,-7,Tamil Nadu,Continue,1 Star,1.8,Non Inv
22-02-2022 00:00,CHENNAI,2133018644,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
22-02-2022 00:00,CHENNAI,2133018653,RKL35UV16W,10,Tamil Nadu,Continue,3 Star,1,Inv
22-02-2022 00:00,CHENNAI,2133018686,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
22-02-2022 00:00,CHENNAI,2133018687,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
22-02-2022 00:00,CHENNAI,2133018634,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018653,RKL50UV16V,15,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018660,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018661,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018662,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018663,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018664,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018665,RKL50UV16V,4,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018666,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018667,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018668,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018669,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018670,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018671,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018672,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018673,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018676,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018686,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018687,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018688,RKL50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018676,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
22-02-2022 00:00,CHENNAI,2133018644,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018687,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
22-02-2022 00:00,CHENNAI,2133018634,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
22-02-2022 00:00,CHENNAI,2133018653,RL35UV16W1,15,Tamil Nadu,Continue,3 Star,1,Non Inv
22-02-2022 00:00,CHENNAI,2133018656,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
22-02-2022 00:00,CHENNAI,2133018634,RL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
22-02-2022 00:00,CHENNAI,2133018654,RL50UV16V3,18,Tamil Nadu,Continue,3 Star,1.5,Non Inv
22-02-2022 00:00,CHENNAI,2133018676,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-02-2022 00:00,CHENNAI,2133018736,RKL35UV16W,3,Tamil Nadu,Continue,3 Star,1,Inv
23-02-2022 00:00,CHENNAI,2133018738,RKL35UV16W,3,Tamil Nadu,Continue,3 Star,1,Inv
23-02-2022 00:00,CHENNAI,2133018740,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
23-02-2022 00:00,CHENNAI,2133018741,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
23-02-2022 00:00,CHENNAI,2133018742,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
23-02-2022 00:00,CHENNAI,2133018743,RKL35UV16W,1,Tamil Nadu,Continue,3 Star,1,Inv
23-02-2022 00:00,CHENNAI,2133018736,RKL50UV16V,7,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018738,RKL50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018739,RKL50UV16V,12,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018740,RKL50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018741,RKL50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018742,RKL50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018743,RKL50UV16V,4,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018787,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018788,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018791,RKL50UV16V,30,Tamil Nadu,Continue,3 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018736,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
23-02-2022 00:00,CHENNAI,2133018759,RKL71UV16T,15,Tamil Nadu,Continue,3 Star,2.2,Inv
23-02-2022 00:00,CHENNAI,2133018736,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018738,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018743,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018787,RKM50UV16U,3,Tamil Nadu,Continue,5 Star,1.5,Inv
23-02-2022 00:00,CHENNAI,2133018736,RL35UV16W1,4,Tamil Nadu,Continue,3 Star,1,Non Inv
23-02-2022 00:00,CHENNAI,2133018738,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
23-02-2022 00:00,CHENNAI,2133018740,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
23-02-2022 00:00,CHENNAI,2133018741,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
23-02-2022 00:00,CHENNAI,2133018742,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
23-02-2022 00:00,CHENNAI,2133018743,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
23-02-2022 00:00,CHENNAI,2133018738,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-02-2022 00:00,CHENNAI,2133018736,RL50UV16V3,8,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-02-2022 00:00,CHENNAI,2133018740,RL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-02-2022 00:00,CHENNAI,2133018741,RL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-02-2022 00:00,CHENNAI,2133018742,RL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-02-2022 00:00,CHENNAI,2133018743,RL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-02-2022 00:00,CHENNAI,2133018791,RL50UV16V3,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
24-02-2022 00:00,CHENNAI,2133018844,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
24-02-2022 00:00,CHENNAI,2133018845,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
24-02-2022 00:00,CHENNAI,2133018876,RKL35UV16W,40,Tamil Nadu,Continue,3 Star,1,Inv
24-02-2022 00:00,CHENNAI,2133018907,RKL35UV16W,3,Tamil Nadu,Continue,3 Star,1,Inv
24-02-2022 00:00,CHENNAI,2133018908,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
24-02-2022 00:00,CHENNAI,2133018910,RKL35UV16W,2,Tamil Nadu,Continue,3 Star,1,Inv
24-02-2022 00:00,CHENNAI,2133018844,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018845,RKL50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018846,RKL50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018904,RKL50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018906,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018907,RKL50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018908,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018910,RKL50UV16V,2,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018913,RKL50UV16V,12,Tamil Nadu,Continue,3 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018839,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
24-02-2022 00:00,CHENNAI,2133018845,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
24-02-2022 00:00,CHENNAI,2133018905,RKM50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018907,RKM50UV16U,3,Tamil Nadu,Continue,5 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018909,RKM50UV16U,2,Tamil Nadu,Continue,5 Star,1.5,Inv
24-02-2022 00:00,CHENNAI,2133018901,RL28UV16W1,60,Tamil Nadu,Continue,3 Star,0.8,Non Inv
24-02-2022 00:00,CHENNAI,2133018902,RL28UV16W1,40,Tamil Nadu,Continue,3 Star,0.8,Non Inv
24-02-2022 00:00,CHENNAI,2133018912,RL28UV16W1,11,Tamil Nadu,Continue,3 Star,0.8,Non Inv
24-02-2022 00:00,CHENNAI,2133018913,RL28UV16W1,26,Tamil Nadu,Continue,3 Star,0.8,Non Inv
24-02-2022 00:00,CHENNAI,2133018929,RL28UV16W1,55,Tamil Nadu,Continue,3 Star,0.8,Non Inv
24-02-2022 00:00,CHENNAI,2133018930,RL28UV16W1,45,Tamil Nadu,Continue,3 Star,0.8,Non Inv
24-02-2022 00:00,CHENNAI,2133018842,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
24-02-2022 00:00,CHENNAI,2133018843,RL35UV16W1,6,Tamil Nadu,Continue,3 Star,1,Non Inv
24-02-2022 00:00,CHENNAI,2133018850,RL35UV16W1,10,Tamil Nadu,Continue,3 Star,1,Non Inv
24-02-2022 00:00,CHENNAI,2133018906,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
24-02-2022 00:00,CHENNAI,2133018910,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
24-02-2022 00:00,CHENNAI,2133018849,RL50UV16U3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
24-02-2022 00:00,CHENNAI,2133018842,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
24-02-2022 00:00,CHENNAI,2133018843,RL50UV16V3,15,Tamil Nadu,Continue,3 Star,1.5,Non Inv
24-02-2022 00:00,CHENNAI,2133018846,RL50UV16V3,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
24-02-2022 00:00,CHENNAI,2133018906,RL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
24-02-2022 00:00,CHENNAI,2133018909,RL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
24-02-2022 00:00,CHENNAI,2133018910,RL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
